,url,post_name,year,make_mod,make,mod,price,location,vin,condition,drive,fuel,odometer,paint,title,transmission,type,size,cylinders,city_mpg,hwy_mpg,comb_mpg,description,imgurl
33,https://seattle.craigslist.org/see/cto/d/federal-way-dodge-journey-sxt-sport/6874741809.html,*** 2018 Dodge Journey SXT Sport Utility 4D SUV  29k miles ***,2018,dodge journey sxt,dodge,journey,14700, Federal way ,3C4PDCBB3JT172384,good,fwd,gas,29780,white,clean,automatic,SUV,mid-size,4 cylinders,19,25,21,"I have a nice Sport Utility 4D  2018 Dodge Journey SXT SUV  for sale. The SUV has only 29,700  miles. White in color. This SUV has a clean title.  This SUV is a very clean car.\Please call or text Alex if you are interested. If you are interested in the SUV please call me. If you are looking for a  Dodge Journey SXT you should come look at this one. \For any other questions please call or text  show contact info\ Alex\\Features \3rd Row Seat\4-Wheel Disc Brakes\ABS\AM/FM Stereo\Adjustable Steering Wheel\All Wheel Drive\Aluminum Wheels\Automatic Headlights\Auxiliary Audio Input\BLACK PREMIUM CLOTH LOW-BACK BUCKET SEATS (E7) -inc: Passenger In Seat Cushion Storage Front Passenger Forward Fold Flat Seat\Brake Assist\Bucket Seats\CD Player\COMFORT/CONVENIENCE GROUP -inc: Power 4-Way Driver Lumber Adjust Power 6-Way Driver Seat\COMPACT SPARE TIRE\Child Safety Locks\Cloth Seats\Cruise Control\Daytime Running Lights\Driver Air Bag\Driver Vanity Mirror\ENGINE: 2.4L 4 cyls \Engine Immobilizer\Floor Mats\Fog Lamps\Front Head Air Bag\Front Side Air Bag\Heated Mirrors\Intermittent Wipers\Keyless Entry\Keyless Start\Knee Air Bag\MP3 Player\Multi-Zone A/C\Pass-Through Rear Seat\Passenger Air Bag\Passenger Air Bag Sensor\Power Door Locks\Power Mirror(s)\Power Steering\Power Windows\Privacy Glass\Rear A/C\Rear Bench Seat\Rear Defrost\Rear Head Air Bag\Stability Control\Steering Wheel Audio Controls\TIRES: P225/65R17 \TRANSMISSION: 6-SPEED AUTOMATIC 62TE (STD)\Temporary Spare Tire\Tire Pressure Monitor\Tires - Front All-Season\Tires - Rear All-Season\Traction Control\Trip Computer\VICE WHITE\Variable Speed Intermittent Wipers\WHEELS: 17 X 6.5 ALUMINUM (STD)    ",https://images.craigslist.org/00j0j_3nR85A6RhMf_600x450.jpg
34,https://seattle.craigslist.org/see/cto/d/seattle-2005-mercury-mariner-suv/6874720639.html,2005 Mercury Mariner SUV,2005,mercury mariner,mercury,mariner,3000, google map ,,good,4wd,gas,144000,red,clean,automatic,SUV,,6 cylinders,19,24,21,"Selling my Mercury Marnier SUV. Reliable while I’ve owned it the last two years. I bought it from a close friend in LA and used it in the off season driving it from Washington to the Southwest. 4wd, new front tires, oil changed, new alternator and battery and just renewed the rego (tags in the mail). Disclosure, sun roof does not work.  $3000 obo.    ",https://images.craigslist.org/00v0v_6izXcm33gNS_600x450.jpg
35,https://seattle.craigslist.org/tac/cto/d/lakewood-2012-bmw-750li/6874716678.html,2012 BMW 750LI,2012,bmw 7-series 750li,bmw,7-series,12200, google map ,,good,rwd,gas,86000,silver,clean,automatic,sedan,full-size,8 cylinders,,,,This is the Individual package.  Fully loaded.  Has heads up display.  DVD player.  Must see. Clean title but has damage history on CARFAX.  Motivated to sell.    ,https://images.craigslist.org/00s0s_g7GLfMpKU90_600x450.jpg
36,https://seattle.craigslist.org/skc/cto/d/auburn-lexus-gs-350/6874682144.html,Lexus gs 350,2007,lexus gs 350,lexus,gs,7999, Federal way ,,good,4wd,gas,135000,silver,clean,automatic,sedan,full-size,6 cylinders,22,25,23,"The Used 2007 Lexus GS 350 is offered As GS 350 Sedan. 4dr Sedan AWD (3.5L 6cyl 6A), Lexus GS 350 comes with all wheel drive. transmissions included NTSB: 6-speed shiftable automatic\\Model: 2007 Lexus GS\Horsepower: 303 hp\MPG: Up to 21 city / 29 highway\Engine: 3.5 L V6\Curb weight: 3,704 to 3,869 lbs\Wheel size: 19″ diameter\\Comfort & Convenience\Remote Trunk Release	yes\Audio And Cruise Controls On Steering Wheel	yes\Front Seatback Storage	yes\Cruise Control	yes\Wood Trim On Center Console	yes\Keyless Ignition	yes\Climate Control	yes\Leather And Wood Trim On Shift Knob	yes\Wood Trim On Doors	yes\Dual Illuminating Vanity Mirrors	yes\Front And Rear Cupholders	yes\Electrochromatic Inside Rearview Mirror	yes\Retained Accessory Power	yes\Rear Floor Mats	yes\Tilt And Telescopic Steering Wheel	yes\Universal Remote Transmitter (For Garage Door, Security System, Etc.)	yes\Interior Active Charcoal Air Filter	yes\Front Door Pockets	yes\Front And Rear Reading Lights	yes\Electric Speed-Proportional Power Steering	yes\Leather And Wood Steering Wheel	yes\Trunk Light	yes\Wood Trim On Dash	\\\Two zero six nine six six zero five four two!\\Call Directly and or text if no answer  ask for Lorenzo to schedule an appointment or pre qualify for purchase. SERIOUS INQUIRIES ONLY!\\",https://images.craigslist.org/00d0d_2PtQEPmV0CN_600x450.jpg
37,https://seattle.craigslist.org/see/cto/d/federal-way-honda-accord-se-leather/6874666089.html,*** 2012 Honda Accord SE Leather ***,2012,honda accord,honda,accord,10750, Federal Way ,,excellent,fwd,gas,97000,black,clean,automatic,sedan,,4 cylinders,22,32,26,"Excellent condition in and out.  97k miles, heated leather seats, \ owner since 25k miles.  Newer brakes & tires, oil changes every 3k.    ",https://images.craigslist.org/00T0T_h4UYrgRkOHr_600x450.jpg
38,https://seattle.craigslist.org/see/cto/d/seattle-2005-mercedes-c230-sport/6874648128.html,2005 Mercedes c230 sport,2005,mercedes c230,mercedes,c230,3750, SEATTLE ,,excellent,rwd,gas,125700,yellow,clean,automatic,sedan,full-size,4 cylinders,,,,Clean title no issues run and drives perfect has 124500 miles on it everything is works moonroof leather seats    ,https://images.craigslist.org/00505_kpXYyKueRLK_600x450.jpg
39,https://seattle.craigslist.org/see/cto/d/seattle-toyota-prius-2012/6874626661.html,Toyota Prius 2012,2012,toyota prius,toyota,prius,13000, Seattle ,Jtdkn3du4c5448516,excellent,fwd,hybrid,97600,silver,clean,automatic,hatchback,compact,4 cylinders,49,46,48,"2012 Toyota Prius.\Always serviced at Toyota dealership\Clean Title\97k miles\Keyless entry\Remote start! Great to start up warm in the winter and to cool down in the summer\Tinted windows\Back up camera\Rubber all-weather mats\A set of winter tires in addition to tires on the vehicle \Just had tires and brakes checked\\Non smoker, not pets.\\Dark grey interior, silver exterior. \\Small paint scratch or rear passenger bumper (see pic)\\",https://images.craigslist.org/00c0c_8CD06gI470r_600x450.jpg
40,https://seattle.craigslist.org/kit/cto/d/bremerton-2008-ford-escape-hybrid-awd/6874616644.html,2008 Ford Escape Hybrid AWD,2008,ford escape hybrid,ford,escape,6500, Port Orchard ,,excellent,4wd,hybrid,133000,green,clean,automatic,SUV,mid-size,4 cylinders,20,26,22,"2008 Ford Escape Hybrid, 133k miles, all wheel drive, leather interior. Runs and drives great, all fluids recently changed, new Bridgestone dueler tires all around. 28 mpg average, 30-33 mpg in warmer weather depending on driving habits. Brand new electric power steering and steering column less than 3k miles ago. Small hole in left side of rear bumper shown in photos from recent tire blow out, but in return you get a full set of new tires.    ",https://images.craigslist.org/00d0d_aZHdMD74cw7_600x450.jpg
41,https://seattle.craigslist.org/see/cto/d/seattle-2005-ford-focus-zx5-se-low/6874592648.html,2005 Ford Focus ZX5 SE - Low Miles VERY Reliable,2005,2005 ford focus zx5 se,2005,ford,3350, West Seattle Alki ,3FAFP37N95R150386,good,fwd,gas,101720,,clean,automatic,hatchback,,4 cylinders,,,,"This car has been extremely reliable with no engine issues, and no substantial functional issues ever.  Well maintained, and lightly used.\Purchased from dealer in 2007, second owner, clean title, no liens.\Low miles, and minimal wear.\\Features:\A/C\CD/MP3 Player\Automatic Transmission\Power Mirrors\Power Windows\Power Steering\Power Door Locks\Remote Entry (3 keys)\New Tires\Clean Emissions Check\Rugged Floor Mats\\Specs:\4-speed Automatic Transmission\35 Hwy/26 City Gas Mileage\Gas I4 2.0L/121 cu. in. Engine\Front Wheel Drive\Seating for 5\136 Horsepower    ",https://images.craigslist.org/00000_hYR7xuO7oJd_600x450.jpg
42,https://seattle.craigslist.org/skc/cto/d/federal-way-2013-cadillac-cts/6874561811.html,2013 Cadillac CTS,2013,cadillac cts,cadillac,cts,11250, Federal way ,,like new,rwd,gas,71520,blue,clean,automatic,sedan,mid-size,6 cylinders,12,18,14,"This car has been meticulously maintained. Cherry inside and out. Cobalt blue exterior is a rare find. It looks great all the time, even when it's dirty. Black leather interior. 75,000 miles. Runs and drives great. All the options you would expect on a caddy, blue tooth, rear view camera, heated seats, power windows, locks, etc...    ",https://images.craigslist.org/00d0d_37RUxMn49KB_600x450.jpg
43,https://seattle.craigslist.org/tac/cto/d/puyallup-2015-hyndai-veloster/6874529849.html,2015 Hyndai Veloster,2015,hyundai veloster,hyundai,veloster,10500, Puyallup ,KMHTC6AD7FU225182,like new,fwd,gas,64000,yellow,clean,automatic,hatchback,compact,4 cylinders,27,35,30,"I am selling my baby....my 2015 Hyundai Veloster. I love this car, but it was time to upgrade to the brand new version, so need to sell this one.\\Condition: Like NEW\Color: Vitamin C Yellow (w/Black interior)\Engine: 1.6 liter inline 4 cylinder DOHC engine\Transmission: FWD Automatic 6-Speed (with sport manual overdrive)\\It has a Clean title\\Tabs renewed in August18' \\Alloy Wheels, with BRAND NEW TIRES just replaced @ 63K miles\\Extended Panoramic Sunroof\\Rear-View Back-up Camera\\INFINITY premium sound Bluetooth/AUX/USB/Pandora stereo w/subwoofer......an AWSOME sound!!!\\Multi-function Remote (Keyless Entry w/Alarm and power door locks), Power windows with 1 one-touch, Privacy/tinted glass, 4-wheel ABS brakes, Air conditioning, Audio controls on steering wheel, Cruise control, Electronic Stability Control, Emergency communication system, Low tire pressure warning, External temperature display, Fuel economy EPA highway (mpg): 37 and EPA city (mpg): 28    ",https://images.craigslist.org/00707_k7tnew3H1no_600x450.jpg
44,https://seattle.craigslist.org/tac/cto/d/yelm-2012-volkswagen-beetle-turbo-one/6874501316.html,"2012 Volkswagen Beetle Turbo - One Owner 52,500 miles",2012,volkswagen beetle,volkswagen,beetle,10500, Thurston County ,3VWVA7AT1CM626160,excellent,fwd,gas,52500,red,clean,automatic,coupe,compact,4 cylinders,22,30,25,"fuel: gas \odometer: 52500 \paint color: red \size: compact \title status: clean \transmission: automatic \type: coupe \\2012 Volkswagen Beetle - One Owner For Sale, Priced to Sale, Best Offer Considered, call  show contact info\\\Get this One Owner, like new car with low miles, Leather seats, Fender speaker system amazing sound, Turbo Automatic transmission today! Navigation Syastem, Premium Wheels, and all scheduled maintenance, including regular oil changes. Maintenance records and mechanical inspection report available. Highway miles. Ice cold A/C. Non-smoker. Interior in excellent shape. Heated seats. Perfect first car. Price negotiable. Local cashier's check, money order accepted.\\Must sell, we are moving out of state and have fully detailed, added brand new windshield, ready for you to drive home today\\Looks & drives great, Must see, No accidents, see Auto Check Report in the ad with VIN number, vehicle history scored well above average, this is a great car with no mechanical issues.\\The awesome vehicle is like new, highway miles only, all service and oil changes done on schedule every year since I bought it new in 2012.\\Satellite radio ready, Seats like new, Built in sub base, and front speakers light up 3 different colors, red, white, and blue!\\Keyless start and wireless entry, original wireless keys included!\\Very clean interior, Well maintained, Engine perfectly clean, Runs like new!\\Drive your new car home today, Title in hand!\\Clean above average Auto Check https://www.autotrader.com/redirect/experian_forward.jsp?car_id=507385435&experianPS=true&TRANS=P&SID=ATCuUA7JHbMeJrW5lG    ",https://images.craigslist.org/00y0y_gYiWAqsb2ID_600x450.jpg
45,https://seattle.craigslist.org/oly/cto/d/olympia-2012-volkswagen-beetle-turbo/6874499388.html,"2012 Volkswagen Beetle Turbo - One Owner - 52,500 Miles",2012,volkswagen beetle,volkswagen,beetle,10500, Thurston County ,3VWVA7AT1CM626160,good,fwd,gas,52500,red,clean,automatic,coupe,compact,4 cylinders,22,30,25,"fuel: gas \odometer: 52500 \paint color: red \size: compact \title status: clean \transmission: automatic \type: coupe \\2012 Volkswagen Beetle - One Owner For Sale, Priced to Sale, Best Offer Considered, call  show contact info\\\Get this One Owner, like new car with low miles, Leather seats, Fender speaker system amazing sound, Turbo Automatic transmission today! Navigation Syastem, Premium Wheels, and all scheduled maintenance, including regular oil changes. Maintenance records and mechanical inspection report available. Highway miles. Ice cold A/C. Non-smoker. Interior in excellent shape. Heated seats. Perfect first car. Price negotiable. Local cashier's check, money order accepted.\\Must sell, we are moving out of state and have fully detailed, added brand new windshield, ready for you to drive home today\\Looks & drives great, Must see, No accidents, see Auto Check Report in the ad with VIN number, vehicle history scored well above average, this is a great car with no mechanical issues.\\The awesome vehicle is like new, highway miles only, all service and oil changes done on schedule every year since I bought it new in 2012.\\Satellite radio ready, Seats like new, Built in sub base, and front speakers light up 3 different colors, red, white, and blue!\\Keyless start and wireless entry, original wireless keys included!\\Very clean interior, Well maintained, Engine perfectly clean, Runs like new!\\Drive your new car home today, Title in hand!\\Clean above average Auto Check https://www.autotrader.com/redirect/experian_forward.jsp?car_id=507385435&experianPS=true&TRANS=P&SID=ATCuUA7JHbMeJrW5lG\\**Private Party No Dealers Please!**    ",https://images.craigslist.org/00O0O_ii6af7Bey44_600x450.jpg
46,https://seattle.craigslist.org/see/cto/d/seattle-2010-jeep-patriot/6874409664.html,2010 Jeep Patriot,2010,jeep patriot,jeep,patriot,6999, Seattle ,1J4NT2GB9AD609057,good,fwd,gas,81000,black,clean,automatic,SUV,mid-size,,23,27,25,"Vehicle History\Title Check: No issues reported\Accident Check: No issues reported\2 Owners\\Listing Summary\Mileage:	81,000 miles\Exterior Color:	Brilliant Black Crystal Pearl\Interior Color:	dark slate gray\Gas Mileage:	21 MPG City\25 MPG Highway\Engine:	I4\Drivetrain:	Front-Wheel Drive\VIN:	1J4NT2GB9AD609057\Brilliant Black Crystal Pearl 2010 Jeep Patriot Limited FWD 5-Speed. 23/28 City/Highway \\This has been a great car for my daily drives and off-roading adventures!    ",https://images.craigslist.org/00j0j_9Etf8E3e08p_600x450.jpg
47,https://seattle.craigslist.org/est/cto/d/bellevue-2008-bmw-x5-low-milage-one/6874396309.html,"2008 BMW X5 low milage, one owner,  excellent condition",2008,bmw x5 3.0si,bmw,x5,13900, google map ,5UXFE43548L020707,excellent,4wd,gas,77125,grey,clean,automatic,SUV,full-size,6 cylinders,15,21,18,"We recently needed a 6th seat and my wife just got her new BMW X7 and we are selling her beloved 2008 BMW X5 3.0si.\\We bought the car new in 2008, kept it well maintained at the BMW of Bellevue, Eastside Bavarian and later when we moved at Strictly BMW. \\The car has never been in any accident big or small and never went to any body shop. \All recommended maintenance were done on time with original parts, no pending maintenance is required.  In the past few years we changed all parts that were recommended to be changed like the water pump, valve cover, battery, belts, starter, etc. so the car stays in great shape and will run for many years to come.\\I am also including a BMW rear-mounted Bicycle carrier (a $540 value) free with the car as it doesn't fit our new car. \\The car has the following added packages:\\Premium Package \          - Ambient Lighting\          - Auto-dimming interior and exterior mirrors\          - Auto-dimming rearview mirror\          - BMW Assist with Bluetooth\          - Interior mirror with compass\          - Lumbar support\          - Storage package\          - Universal garage-door opener\\Technology Package \          - Navigation system\          - Park Distance Control\          - Real Time Traffic Information\          - Rear view camera\          - Voice-command\\Premium Sound Package \          - 6-disc DVD Changer\          - Premium hi-fi system\\Cold Weather Package \          - Heated Steering Wheel\          - Heated front seats\          - Retractable headlight washers\          - Ski bag\\Rear Climate Package \          - 4-zone automatic climate control\          - Privacy glass\          - Rear manual side window shades\\Added options \          - HD Radio\          - Power tailgate\          - iPod and USB adapter\\Only serious buyers please.\\\\\\\",https://images.craigslist.org/00y0y_9iHcyCmNToH_600x450.jpg
